customer_id,age,job,urban_rural,marital_status,kids,disposable_income,mobiles_changed,mobile_age,own_smartphone,current_mobile_price,credit_card_type,own_house,own_cr_card,monthly_bill,call_mins,basic_plan_amount,extra_mins,roam_call_mins,call_mins_delta,bill_amount_delta,incoming_call_mins,outgoing_calls,incoming_calls,day_night_call_ratio,day_night_call_delta,calls_dropped,loyalty_months,complaint_calls,promo_calls_made,promo_offers_accepted,new_numbers_called,customer_dropped
1039320,50,NA,urban,unknown,TRUE,801,1,555,TRUE,0,B,FALSE,true,6092.94,229.25,2669.1099999999997,104.25,0,9.575,2.308,8.5,6.33,1,1.642857143,9.537118795,3.33,18,0,0,0,0,true
1025119,52,professional,town,yes,TRUE,712,1,781,TRUE,0,B,FALSE,true,6254.92,192.5,7119.11,0.75,0,-2.19,-0.0058,1.52,13,1,2.452178834,8.272198335,4.33,26,0,0,0,0,false
1025446,22,NA,NA,no,FALSE,356,1,717,TRUE,0,B,FALSE,true,3489.69,272.5,2846.2200000000003,9,3.48,-0.33,-0.0198,91.11,8.67,9.67,1.005439262,-18.82267667,2,24,0,0,0,0,true
1037160,50,NA,NA,yes,TRUE,534,1,580,TRUE,0,B,FALSE,true,5466.38,164.25,6229.11,4.75,0,0.055,-0.0286,11.82,28,4.67,2.363636364,-5.823295077,1.33,19,0.33,0,0,0,false
1054456,0,NA,town,unknown,FALSE,0,1,522,TRUE,0,G,TRUE,false,5319.530000000001,211.25,5339.110000000001,0,9.78,0.335,-0.0124,29.12,51.67,15.33,2.23197951,-1.511087148,6.67,18,0,0,0,0,false
1086559,34,NA,urban,yes,TRUE,534,2,306,TRUE,2489.508,E,FALSE,true,3843.91,470,3339.28,30.25,0,2.1,0.8364,143.19,58.33,3.67,2.138292683,1.686136677,17.33,12,0.67,0,0,1,true
1078096,0,NA,urban,unknown,FALSE,0,1,216,TRUE,0,B,TRUE,false,2515.1400000000003,173,3315.25,1.75,0,-2.54,-0.1094,20.72,30.33,0,0.979585524,-1.539921744,9.67,7,0.33,0,0,0,true
1084345,48,NA,NA,no,FALSE,356,1,198,TRUE,0,C,FALSE,true,11278.970000000001,710.75,4004.11,244.25,0,-1.175,-0.4618,139.24,48.33,8.33,2.119867275,3.009253019,5,7,2.67,0,0,0,false
1016505,50,professional,NA,yes,FALSE,623,1,721,FALSE,0,C,FALSE,true,2240.13,354.75,890,0,8.38,-0.975,-0.184,73.6,3.67,0,2.118928571,6.445797263,10.33,24,0,0,0,0,true
1055595,64,retired,NA,yes,FALSE,267,1,454,TRUE,0,B,FALSE,true,2670,27.75,3560,0,0,0.085,0,0.19,1.67,0,3.204204204,-9.010563211,0.67,15,0,0,0,0,false
1000312,54,NA,NA,yes,FALSE,801,3,53,TRUE,2489.508,A,FALSE,true,4595.070000000001,409.25,4450,0,0,0.355,-0.0326,59.24,20.67,3.33,4.742602351,13.45114527,7,50,3,0,0,0,false
1001176,42,NA,town,yes,TRUE,801,2,399,TRUE,7473.507999999999,A,FALSE,true,6755.99,281.25,7564.11,0,0,0.795,-0.0184,5.4,30,3.67,5.435801312,-4.80252694,2.33,44,0.33,0,0,1,false
1007642,36,NA,town,yes,FALSE,267,1,1038,FALSE,0,A,FALSE,true,2936.11,117.25,2891.61,0,0,0.255,-0.0098,43.45,4,4,17,14.49200677,1.67,35,0,0,0,1,true
1052995,0,NA,town,unknown,FALSE,0,6,170,TRUE,19933.507999999998,D,TRUE,false,5092.58,557.75,4327.179999999999,21.75,0,-3.175,-0.2542,279.3,23.33,12,0.4916875,-9.72382734,8.33,14,7.33,0,0,0,false
1083404,52,professional,NA,yes,TRUE,534,1,200,TRUE,0,C,FALSE,true,3325.93,432,4004.11,0.75,0.32,0.52,0.0584,113.1,20.33,4,1.204541687,16.69279138,5.67,7,0.67,0,0,0,false
1057563,0,NA,urban,unknown,FALSE,0,1,394,TRUE,0,E,TRUE,false,9475.83,1065.25,5245.66,127.25,0,7.015,0.9666,227.63,43.67,26.33,1.227056736,-6.496117916,33,13,4.33,0,0,0,false
1042047,0,NA,urban,unknown,FALSE,0,1,574,TRUE,0,D,TRUE,false,5672.860000000001,406,6229.11,0,0,-0.14,-0.01,4.17,16.33,0.33,3.142857143,12.79681282,3.33,19,0,0,0,0,false
1017457,0,NA,urban,unknown,FALSE,0,2,238,TRUE,14949.508,A,TRUE,false,4027.25,386.5,4005,0,0,0.37,-0.005,90.59,19.33,3,1.467601633,-5.811071604,4.67,27,3,0,0,0,false
1073627,26,NA,NA,no,FALSE,89,2,97,TRUE,49837.508,G,TRUE,true,4172.320000000001,1331,5339.110000000001,20.25,0,13.18,-0.5998,272.31,174,27.33,0.814513619,2.742028673,26.67,12,4.33,0,0,0,true
1066097,42,NA,urban,yes,FALSE,623,1,348,TRUE,0,E,FALSE,true,7027.44,942,6229.11,21.5,1.38,-0.34,0.316,204.13,30.33,2,2.118592856,0.937424825,45.33,11,5.33,0,0,0,true
1050769,52,NA,urban,unknown,FALSE,356,1,493,TRUE,0,C,FALSE,true,3585.81,43.5,4449.110000000001,0,0,-0.75,-0.006,0.39,0.67,0,0.283475146,-1.429325621,3.33,17,0,0,0,0,false
1001383,0,NA,NA,unknown,FALSE,0,3,591,TRUE,2489.508,C,TRUE,false,4081.54,600,5339.110000000001,10.5,0,-0.06,-0.8578,80.35,28.67,0,1.738181247,-14.608009150000001,16.67,47,3.67,0,0,0,true
1098961,44,NA,NA,no,TRUE,356,1,1036,FALSE,0,E,FALSE,false,7813.31,111.25,8454.109999999999,7.25,0,-1.045,0.074,38.77,14.33,8.67,2.066666667,-6.267116525,3.33,35,0,0,0,0,false
1003353,24,NA,NA,no,FALSE,534,1,1078,FALSE,0,A,TRUE,true,907.8,4,890,0,0,0.02,-0.004,0,0,0,1,7.86654016,0,35,0,0,0,0,false
1032986,54,NA,urban,yes,TRUE,356,1,563,TRUE,0,D,FALSE,true,2813.29,175.75,3603.61,0,0.64,-1.375,0.0676,40.31,8,0,1.657567568,9.522460634,3,19,0,0,0,0,false
1076594,0,NA,NA,unknown,FALSE,0,2,150,TRUE,37377.508,C,TRUE,false,4451.780000000001,359.5,4004.11,47.25,0,-0.89,-0.0876,90.14,9.67,0.67,3.016341463,2.643606898,14.33,9,0,0,0,0,false
1030474,56,professional,urban,no,FALSE,801,1,679,TRUE,0,B,FALSE,true,3581.36,840.5,4449.110000000001,0,0,-3.73,0.0148,10.32,4,0,0.808823529,-12.32031213,7,23,5,0,0,0,false
1026432,0,NA,NA,unknown,FALSE,0,1,767,TRUE,0,D,TRUE,false,2588.12,453.75,2274.8399999999997,0,0,-9.075,-0.5816,37.14,20.33,4,0.690722892,-1.659918054,16.33,26,1.33,0,0,0,false
1043989,42,NA,town,yes,TRUE,534,2,16,TRUE,37377.508,B,FALSE,true,4831.8099999999995,278,4005,22.75,0,2.32,0.2024,50.09,23.33,6.67,1.68520391,9.02185878,9.33,19,1,1,1,0,false
1095578,0,NA,NA,no,TRUE,623,1,183,TRUE,0,C,FALSE,false,3849.25,373.25,4004.11,1,2.26,-2.345,-0.0206,91.97,17.33,0.33,0.823708207,-2.805568461,10,7,0,0,0,0,false
1065130,40,NA,NA,yes,FALSE,623,2,50,TRUE,37377.508,B,FALSE,true,5013.37,1018,4671.610000000001,0.25,0,-0.14,6e-4,296.47,109,24.33,0.454332384,1.781270404,12,16,2,0,0,1,false
1036291,50,artist,NA,yes,FALSE,534,1,695,TRUE,0,B,FALSE,true,7269.52,951,6675,0,0,-4.24,-0.094,357.54,78,16.67,2.488125,-0.572380537,19,23,1,0,0,0,true
1010813,48,NA,NA,no,FALSE,0,2,198,TRUE,7473.507999999999,A,TRUE,false,6855.67,1009.5,5339.110000000001,84,0,0.67,0.3472,288.75,88.33,19.67,1.582605106,-1.904965709,8,28,1.33,0,0,0,false
1001068,52,professional,urban,yes,FALSE,534,1,1404,FALSE,0,A,FALSE,true,2669.1099999999997,24.75,2669.1099999999997,0,0,1.165,0,0,0.67,0,12.12121212,1.408528906,0.67,46,0,0,0,0,true
1094481,0,NA,NA,unknown,FALSE,0,3,259,TRUE,9965.508,A,TRUE,false,10963.91,1307,4099.34,137.5,2.14,6.9,2.9854,80.21,8.67,3,2.843786521,-10.9962687,10,9,1,0,0,0,true
1000230,32,NA,NA,no,FALSE,267,5,99,TRUE,32393.507999999998,D,FALSE,true,7789.28,699,7120,0,2.78,-1.72,-0.0614,272.07,72,30.67,2.774331792,16.14509074,13.67,55,1.33,0,0,0,false
1007059,28,professional,urban,yes,FALSE,534,1,937,TRUE,0,A,FALSE,true,8600.07,367.25,2669.1099999999997,177.75,1.73,-0.085,-0.1384,54.07,7,0.33,1.685714286,-9.601254182,4.67,31,0,0,0,0,false
1099710,62,NA,urban,yes,FALSE,445,3,104,TRUE,37377.508,A,FALSE,true,4158.969999999999,348.75,4163.42,0,0,-1.715,0.0198,124.22,27,22.67,10.54785714,2.688835684,15,35,0,0,0,0,true
1010573,0,NA,NA,no,FALSE,534,2,461,TRUE,7473.507999999999,A,FALSE,false,5201.16,715.5,5468.16,2,0.83,-1.37,0.1826,131.77,80.67,8,1.05268844,17.05332638,49.33,28,0,0,0,2,false
1085196,0,NA,NA,unknown,FALSE,0,2,115,TRUE,7473.507999999999,B,TRUE,false,2715.3900000000003,189.25,3559.11,0,0,-0.265,-0.0104,61.83,11,18,1.956149027,-0.412692508,10,6,3.67,0,0,0,false
1091179,0,NA,NA,unknown,FALSE,0,1,251,TRUE,0,G,TRUE,false,445,0,445,0,0,0,0,0,0,0,0,5.072942276,0,9,0,0,0,0,false
1052432,32,NA,NA,unknown,FALSE,534,1,433,TRUE,0,B,FALSE,true,3932.91,350.5,2669.1099999999997,31.25,0,0.35,0.012,96.09,11.33,2,1.397647861,8.176001767,2.33,14,0,0,0,0,false
1013590,46,NA,urban,yes,TRUE,712,1,776,FALSE,0,A,FALSE,true,3099.87,182,2669.1099999999997,0,1.06,0.4,0.0794,34.02,10,1.67,2.338255653,-0.935297039,3.33,26,0,0,0,0,true
1005848,36,NA,urban,yes,FALSE,801,3,162,TRUE,14949.508,A,FALSE,true,2769.6800000000003,60,2891.61,0,0,0.42,-0.005,4.93,3.67,0.33,2.520208605,-5.95222077,0.67,36,0,0,0,0,true
1070735,60,own_business,urban,yes,TRUE,534,1,422,TRUE,0,C,FALSE,true,2691.3599999999997,190.75,3559.11,0,0,1.005,0.0148,20.73,8,1.33,3.230272266,7.955478601,2.67,14,0,0,0,0,false
1084708,0,NA,NA,unknown,FALSE,0,1,258,TRUE,0,B,TRUE,false,2933.44,53.25,1779.11,33.25,0,0.955,0.3724,0,0,0,4.504504505,2.819652472,1.67,9,0,0,0,0,true
1066028,0,NA,NA,unknown,FALSE,0,1,348,TRUE,0,F,TRUE,false,3343.73,100.5,4233.7300000000005,0,0,-0.25,0.0484,0,0,0,0,15.71733213,0,11,0,0,0,0,true
1009700,0,NA,NA,unknown,FALSE,0,1,988,TRUE,0,A,TRUE,false,3114.11,454.5,4004.11,0,0,10.55,0,50.28,9.67,3,0.83138617,3.172774022,2.33,33,0,0,0,0,true
1018344,58,NA,urban,yes,FALSE,801,2,78,TRUE,19933.507999999998,A,FALSE,true,3847.47,106.75,3673.92,3.75,0.29,-0.055,-0.18,28.28,11,1,4.806228374,10.25246862,3.33,23,0,0,0,0,false
1018731,52,artist,town,yes,TRUE,534,2,334,FALSE,7473.507999999999,B,FALSE,true,4449.110000000001,738,5339.110000000001,0,0,5.16,0,261.92,75.33,33.67,0.427163245,8.907268951,24.33,25,0,0,0,0,false
1012335,0,NA,NA,unknown,FALSE,0,2,869,FALSE,7473.507999999999,A,TRUE,false,3001.08,117,2669.1099999999997,0,0,0.42,0.0446,16.3,1,0.33,0.471495928,15.70751618,1.33,29,0,0,0,0,true
1080282,0,NA,urban,unknown,FALSE,0,1,377,TRUE,0,B,TRUE,false,2439.4900000000002,460.5,890,6.5,3.17,2.79,0.431,80.76,15.33,6,2.786316144,-2.094571232,4,13,0,0,0,0,true
1022838,0,NA,NA,unknown,FALSE,0,2,142,TRUE,7473.507999999999,G,TRUE,false,445,0,0,0,0,0,0,0,0,0,0,6.82268529,0,21,0,0,0,0,true
1006998,58,professional,urban,yes,FALSE,534,1,1046,TRUE,0,A,FALSE,true,1941.09,46,1512.11,10.75,0.2,-0.28,-0.0994,1.21,0,0,3.621722846,1.835703308,0,35,0,0,0,0,true
1066043,38,NA,NA,yes,FALSE,801,1,348,FALSE,0,B,FALSE,true,2928.99,184.25,3559.11,0,0.2,-0.005,0.001,0,0,0,0,-6.039748167,0,11,0,0,0,0,true
1090815,0,NA,urban,unknown,FALSE,0,1,208,TRUE,0,G,TRUE,false,5898.92,481.5,4341.42,68.75,0,1.23,0.0182,225.9,20.33,0.33,1.700168761,-19.94501268,3,7,4.33,0,0,0,true
1078175,0,NA,NA,unknown,FALSE,0,1,278,TRUE,0,E,TRUE,false,4458.01,654.5,5339.110000000001,0,0.1,-0.43,-0.002,132.61,47.33,2.67,0.678056633,4.533064446,10,9,1.67,0,0,0,false
1020399,26,NA,NA,no,FALSE,623,3,239,FALSE,7473.507999999999,B,FALSE,true,3186.2,229.5,4004.11,0,0,1.23,-0.0162,0,0,0,0,-4.542991274,0,22,0,2,0,0,true
1075949,24,NA,town,unknown,FALSE,534,3,4,TRUE,32393.507999999998,B,FALSE,true,6156.13,676,6990.06,1,0,-2.92,-0.3688,184.7,67.33,12.33,6.678841638,-16.96981482,17.33,14,0,0,0,0,true
1028494,48,NA,NA,yes,FALSE,445,2,147,TRUE,7473.507999999999,D,FALSE,true,3404.25,622.25,4004.11,6.75,0,4.835,-0.0454,52.21,7.33,0.67,0.699969997,9.181260965,14,19,4.67,0,0,1,false
1096068,38,NA,NA,unknown,FALSE,534,1,227,TRUE,0,C,FALSE,true,7989.53,1058.75,7564.11,36.25,0,-0.475,-0.0156,167.93,57,30,1.228507757,-3.290668006,14,8,0,0,0,0,false
1034665,38,NA,NA,no,FALSE,534,10,66,TRUE,37377.508,B,TRUE,true,9141.189999999999,1776.5,8231.609999999999,27.25,6.71,-3.25,1.065,497.28,98.67,20.67,1.628067764,-7.605922555,59.33,20,3.33,0,0,0,false
1000196,0,NA,NA,unknown,FALSE,0,4,831,FALSE,2489.508,G,TRUE,false,4177.66,287,2670,62.5,0.32,-1.14,-0.2794,48.4,17.33,1.33,5.016268429,-19.97076757,3.67,55,3.33,0,0,0,false
1026987,24,NA,NA,no,FALSE,356,1,654,TRUE,0,B,FALSE,true,2896.95,383.5,4004.11,0.25,0.1,-2.25,0.0138,133.54,29,13,1,0.0123194,7,22,1.67,0,0,0,false
1060120,0,NA,town,unknown,FALSE,0,1,382,TRUE,0,F,TRUE,false,4738.360000000001,345.75,5339.110000000001,0,0,-4.815,0,15.65,5.33,0.33,1.434267667,25.79194058,6.67,13,0,0,0,0,true
1017509,34,professional,NA,yes,TRUE,623,1,769,TRUE,0,B,FALSE,true,4819.3499999999995,639.75,4449.110000000001,9.75,0,-3.595,-0.0634,200.78,18.67,0.67,2.23027284,3.341320569,20.67,25,0,0,0,0,true
1025859,38,NA,urban,yes,FALSE,445,1,683,FALSE,0,C,FALSE,false,2670,33.25,2670,0,0,0.215,0,0.33,1,0.33,2.355460385,7.203533723,1,23,0,0,0,2,false
1041290,0,NA,NA,unknown,FALSE,0,1,473,TRUE,0,G,TRUE,false,2864.91,179.5,2670,0,0,-1.83,-0.0698,21.26,29.67,3.33,0.80925958,13.48896199,11,16,0,0,0,0,true
1022789,0,NA,urban,unknown,FALSE,0,3,184,TRUE,37377.508,E,TRUE,false,6604.69,713.5,3968.51,85.75,0.48,-5.05,-0.183,271.31,19.67,27.67,1.328479142,19.75897867,8,27,4.33,0,0,0,false
1016155,34,professional,town,yes,TRUE,801,2,166,TRUE,7473.507999999999,A,FALSE,false,5794.79,203.75,5339.110000000001,12.5,0,0.525,0.1748,0,0,0,0,15.39260607,0,30,0,0,0,2,false
1078160,0,NA,NA,unknown,FALSE,0,1,216,TRUE,0,C,TRUE,false,3309.02,150.75,4004.11,0,1.87,0.385,0.0804,12.63,16,4.33,0.529333921,23.70002623,4.67,7,0,0,0,0,false
1073120,0,NA,NA,unknown,FALSE,0,2,70,TRUE,49837.508,B,TRUE,yes,7686.04,681,6414.23,0,0.29,4.92,-0.4728,248.25,48.67,61,0.387346675,1.125635723,14.33,8,8.33,0,0,0,true
1009228,36,NA,urban,yes,TRUE,623,2,516,TRUE,7473.507999999999,A,FALSE,true,2670,220,2670,0,0,1,0,57.1,2.67,4.33,24.66666667,-5.034290619,2.33,31,0,0,0,0,false
1056368,0,NA,NA,unknown,FALSE,0,2,307,TRUE,32393.507999999998,D,TRUE,false,7753.68,788.75,5339.110000000001,99.75,0.96,-5.175,-0.638,256.62,31.67,4.33,1.967691,-3.40326348,6.67,15,0.67,0,0,0,false
1015350,46,professional,urban,yes,TRUE,534,1,849,TRUE,0,C,FALSE,true,2669.1099999999997,56.25,2669.1099999999997,0,0,-0.225,0,27.75,6,0,1.481111111,-2.205568347,0.67,28,0,0,0,0,true
1053022,0,NA,NA,unknown,FALSE,0,1,535,TRUE,0,C,TRUE,false,6382.19,441.75,2670,106.25,0.1,4.165,1.1592,116.91,34.67,35,1.596065965,0.430607792,0.67,18,0,0,0,0,true
1052542,40,professional,NA,yes,TRUE,445,2,418,TRUE,7473.507999999999,E,FALSE,true,7978.85,1255,5516.219999999999,124.75,0,-0.26,-0.7294,254.22,60.67,10.67,1.259242424,1.270308691,25.33,14,20.67,0,0,0,true
1022001,0,NA,town,unknown,FALSE,0,2,10,TRUE,7473.507999999999,B,TRUE,false,3712.19,502,4005,21.5,0.59,-2.8,-0.1346,50.42,41,10.33,3.171844488,-11.63053981,5.33,22,0.67,0,0,0,false
1010800,0,NA,urban,unknown,FALSE,0,1,910,TRUE,0,A,TRUE,false,7608.61,295.25,8454.109999999999,0,0,-3.525,-0.0098,32.74,23,4.33,1.482185909,9.004321855,24,30,2.33,0,0,0,true
1040366,0,NA,NA,unknown,FALSE,0,7,67,TRUE,19933.507999999998,D,TRUE,false,3958.72,747.5,3782.5,21,0,-14.95,-2.7292,383.88,26.67,3,2.19047619,-1.052662267,17.67,22,8,0,0,0,false
1012353,50,NA,town,no,TRUE,623,2,6,TRUE,7473.507999999999,C,FALSE,true,6423.13,282.5,2847.1099999999997,101,0,7.69,2.3478,33.08,16,1.67,1.323027227,5.525652656,0.33,27,0.67,0,0,0,true
1018574,40,NA,urban,unknown,FALSE,712,2,421,TRUE,14949.508,A,TRUE,true,3090.97,123,3559.11,0,0,0.66,0.005,22.84,6,0.67,0.543839208,-13.13435625,2.33,27,0,0,0,0,true
1090105,30,professional,r,yes,TRUE,623,1,215,TRUE,0,B,FALSE,true,890,56.75,890,1.25,0,-0.435,-0.01,10.99,7.67,2.67,1.572347267,-4.403933528,2,7,0,0,0,0,true
1003210,46,professional,NA,yes,TRUE,534,2,1033,TRUE,7473.507999999999,A,FALSE,true,3106.1,131.25,2669.1099999999997,0,1.06,2.955,0.1664,8.18,13.33,0,2.020625,-7.666267898,4,36,0,0,0,0,false
1011506,24,NA,NA,no,FALSE,267,4,37,TRUE,7473.507999999999,A,FALSE,true,4042.38,520.5,2669.1099999999997,42,0,8.55,0.4696,95.09,17.67,16.33,1.383641525,6.503138003,18,29,0,0,0,0,true
1016553,32,NA,urban,no,FALSE,534,1,828,FALSE,0,A,FALSE,true,1534.36,16.75,1512.11,0,0,-0.055,-0.005,0,0,0,1.102102102,-2.187500288,0.67,28,0,0,0,0,false
1057558,36,NA,NA,unknown,FALSE,801,1,332,TRUE,0,B,FALSE,true,2917.42,76.25,2670,0,0,-0.385,-0.0526,0,0.67,0,1.225056264,-17.3165166,10.67,11,0,0,0,0,true
1061102,0,NA,NA,unknown,FALSE,0,2,42,TRUE,9965.508,D,TRUE,false,6615.37,751,5339.110000000001,64.5,0,-13.68,-0.4068,351.9,52,11.67,0.858704137,-1.976116458,2.67,12,2,0,0,0,false
1014922,64,professional,NA,yes,FALSE,534,5,216,TRUE,37377.508,C,FALSE,true,8409.609999999999,831.75,8454.109999999999,54,0.64,-6.615,-0.2616,252.25,23,23.33,3.100210021,-14.00691314,7.33,29,0,0,0,0,true
1037566,54,NA,NA,yes,FALSE,623,3,370,TRUE,24917.507999999994,D,FALSE,true,5267.91,608.75,4449.110000000001,0,0,1.605,0.0428,111.28,19,1.33,0.566962074,-24.99893516,6.33,17,2,0,0,0,false
1044297,46,NA,town,unknown,FALSE,267,1,613,TRUE,0,C,FALSE,true,5623.91,912,4449.110000000001,46,4.8,-2.96,-0.332,449.17,16.67,2,2.011,-1.76628551,6.33,21,0,0,0,0,false
1088469,32,NA,urban,unknown,FALSE,712,1,277,TRUE,0,B,FALSE,true,3114.11,7.75,4004.11,0,0,-0.155,0,0,1,0,0.858369099,-0.96559188,0,10,0,0,0,1,false
1006939,32,own_business,NA,yes,FALSE,534,4,118,TRUE,37377.508,A,FALSE,true,11345.720000000001,870.5,11213.109999999999,0,0,0.41,-0.13,209.01,58,18,6.278561494,-1.497728232,19.33,37,0,0,0,0,false
1096368,54,NA,rural,yes,TRUE,445,3,159,TRUE,24917.507999999994,E,FALSE,t,7941.47,653,2791.9300000000003,60.5,0,-12.3,-2.5278,151.86,49.67,37.33,1.278082076,-13.40019907,39.33,8,2,0,0,0,false
1033269,50,NA,NA,unknown,FALSE,801,1,668,TRUE,0,B,FALSE,true,6894.83,1182,7581.91,16,0,-1.46,-0.0298,375.22,43.67,8.67,1.819218421,-4.78862948,11.67,22,0,0,0,2,false
1040663,0,NA,NA,unknown,FALSE,0,4,295,TRUE,7473.507999999999,E,TRUE,false,3040.24,180,2669.1099999999997,0,0,0.64,-0.0184,94.97,5,2.33,0.504857143,-9.544408427,0.33,16,0.33,0,0,0,false
1039919,0,professional,town,unknown,FALSE,801,1,487,TRUE,0,B,FALSE,true,5066.7699999999995,907.25,6675,0,0,-2.865,-1.1386,57.98,14.33,0,0.429177869,12.25087725,12,16,2.67,1,1,0,true
1048369,60,professional,town,yes,FALSE,801,3,408,TRUE,14949.508,B,FALSE,true,890,114.75,890,0,0,-0.235,-0.01,0,0,0,0,2.648126539,0,19,0,0,0,0,false
1093141,40,NA,urban,unknown,FALSE,445,1,183,TRUE,0,B,FALSE,true,2573.88,186.5,4004.11,0,0,0.15,0.0044,27.29,18,8.33,2.021612903,29.18003391,1.33,6,0,0,0,0,false
1039375,38,artist,town,yes,TRUE,623,2,553,TRUE,7473.507999999999,E,FALSE,true,6304.76,501.5,6229.11,26.5,0,3.01,0.6508,79.05,31.33,3,2.676371978,1.283503962,6,18,4.67,0,0,0,false
1042092,0,NA,NA,unknown,FALSE,0,2,444,TRUE,7473.507999999999,F,TRUE,false,9295.16,236.33,1779.11,214.33,0,0,0,36.05,8.33,0,4.260994657,13.22281476,3.67,15,0,0,0,0,false
1027451,0,NA,NA,unknown,FALSE,623,2,168,TRUE,7473.507999999999,D,FALSE,true,5655.95,508,4449.110000000001,14.75,0,-5.16,-0.1718,0,0,0,0,11.77336529,0,19,0,0,0,0,false
1058451,28,NA,NA,yes,FALSE,534,2,95,TRUE,14949.508,C,FALSE,true,12964.63,1137.75,2670,295.75,0,21.785,5.0552,312.62,55.33,16.33,0.778442616,3.324999745,12.33,15,0,0,0,0,true
1053609,0,NA,NA,unknown,FALSE,0,2,213,TRUE,7473.507999999999,E,TRUE,false,8775.4,576.75,7783.05,51.5,0,-2.595,-0.5722,162.91,18,12.33,5.39848529,-6.937192797,8.67,16,7,0,0,0,true
1029979,54,NA,urban,no,FALSE,712,1,635,TRUE,0,B,FALSE,true,9052.189999999999,534,2670,200,2.22,-0.06,-0.0794,96.62,26.67,4.67,2.804043039,8.549966171,19.67,21,0,0,0,0,false
1046958,0,NA,NA,unknown,FALSE,0,3,260,TRUE,24917.507999999994,E,TRUE,false,6110.74,1355.5,3945.37,68.25,0.06,-27.11,-1.3732,487.47,91.33,37.33,1.219288014,20.0218003,73.67,18,10,0,0,0,false
1057738,26,NA,r,no,FALSE,89,2,286,TRUE,19933.507999999998,C,FALSE,true,6203.3,340.5,6229.11,8,0,1.01,0.0094,45.18,12.33,2.33,0.680889578,2.290778837,2.33,11,0,0,0,2,true
1093495,30,professional,urban,yes,TRUE,623,1,285,TRUE,0,D,FALSE,true,5027.610000000001,608.5,3560,76.25,0,-12.17,-2.7296,139.76,20,0,2.355261154,4.47486752,9.67,10,7.67,0,0,0,false
1049474,0,NA,NA,unknown,FALSE,0,2,137,TRUE,37377.508,D,TRUE,false,7674.47,816.25,4449.110000000001,113.75,0,-5.985,-0.8852,162.61,31.33,0,1.720581385,5.358907044,7.33,17,0,0,0,0,false
1019104,44,NA,NA,yes,TRUE,445,2,220,TRUE,7473.507999999999,C,FALSE,true,9865.65,451.75,2669.1099999999997,183.5,0,6.265,2.5498,143.95,14.33,3.67,1.435306122,2.527132488,18.67,29,0.67,0,0,0,true
1032215,30,NA,urban,no,FALSE,534,1,673,TRUE,0,B,TRUE,true,2608.5899999999997,94.75,2670,0,0.81,-1.075,0.0044,2.54,5.67,0,3.547066849,4.395009617,5,23,0.33,0,0,0,false
1033482,0,NA,NA,unknown,FALSE,0,2,337,TRUE,7473.507999999999,B,TRUE,false,2726.96,382.5,2646.8599999999997,0.5,0.26,2.65,-0.013,12.81,7.33,2.67,0.612872006,-7.076039932,3.33,22,9,0,0,0,false
1098788,22,NA,urban,unknown,TRUE,534,3,521,TRUE,7473.507999999999,C,FALSE,true,5703.12,802,4449.110000000001,18.67,1.95,-4.54,-0.1948,251.13,88,46,1.21875,-2.7439133,21.33,31,0,0,0,0,false
1065473,58,NA,NA,unknown,TRUE,445,1,351,TRUE,0,E,TRUE,true,9278.25,1078.75,5339.110000000001,152.75,0,0.005,-0.9862,297.31,49.33,42.33,1.803630137,2.131702386,23.67,12,7.33,0,0,0,true
1078262,54,NA,town,unknown,FALSE,356,1,215,TRUE,0,B,FALSE,true,4153.63,424.5,890,113.25,2.28,-2.61,-0.5354,9.06,22.33,3,4.055100927,-2.355931857,10,7,0,0,0,0,true
1024325,0,NA,urban,unknown,FALSE,0,2,54,TRUE,7473.507999999999,D,TRUE,false,6264.71,148,5157.55,0,0,-2.02,-1.5592,22.23,9.33,1,0.881612903,2.126319904,4.33,25,1.67,0,0,0,false
1053458,44,NA,town,unknown,FALSE,89,4,216,TRUE,2489.508,E,FALSE,true,3114.11,113.25,4004.11,0,0,-0.025,0,13.16,2.67,0.67,2.129444444,-6.627048014,2,16,0.67,0,0,0,true
1041689,54,NA,urban,yes,FALSE,801,1,639,TRUE,0,B,FALSE,true,2819.52,107.5,2669.1099999999997,0.25,0,-1.79,0.0058,0,4.33,0,14,-23.50867808,2.33,22,0,0,0,1,false
1005632,38,professional,urban,no,FALSE,267,2,196,TRUE,7473.507999999999,C,FALSE,true,1112.5,9.75,445,7.25,0,-0.135,-0.09,0,0,0,1.796407186,11.63021929,0.67,36,0,0,0,0,true
1002484,50,NA,rural,unknown,FALSE,534,4,182,TRUE,19933.507999999998,C,FALSE,true,1372.3799999999999,284,890,0,0,-0.94,0.1058,42.66,18,4.33,3.272065249,11.87182542,3.33,38,0.67,0,0,0,false
1067868,58,professional,town,yes,FALSE,801,1,380,TRUE,0,B,FALSE,true,3220.91,612.75,4004.11,0,0,-3.555,0.0126,0,0,0,0,-12.42165646,0,13,0,0,0,0,false
1017780,0,NA,NA,unknown,FALSE,0,1,811,TRUE,0,F,TRUE,false,7268.63,508,4450,91.5,0,-6.26,-0.574,130.8,44.33,5.33,2.585967742,8.67688563,10.67,27,2.33,0,0,0,true
